evt,year,month,day,hour,minute,second,evlat,evlon,evdep,evmag,time_shift,half_duration,m_rr,m_tt,m_pp,m_rt,m_rp,m_tp
C202205191013A,2022,5,19,10,13,31,-54.02,158.7,23.5,6.84,0,6.4,7.089999999999999e+18,8.659999999999999e+18,-1.5799999999999998e+19,-6.509999999999999e+18,-4.5299999999999995e+18,1.72e+19
C202205200907A,2022,5,20,9,7,45,-29.56,-71.97,33.5,5.78,0,1.9,2.5099999999999997e+17,1.2899999999999998e+17,-3.8099999999999994e+17,-2.37e+16,-4.9e+17,-1000000000000000.0
C202205201235A,2022,5,20,12,35,49,35.49,-3.49,12.0,5.47,0,1.3,-2.46e+16,-3.09e+16,5.56e+16,6.099999999999999e+16,-1.11e+17,-1.6599999999999997e+17
C202205210701A,2022,5,21,7,1,23,84.31,1.26,12.0,5.86,0,2.1,-7.32e+17,4.33e+17,2.99e+17,2.04e+17,1.3599999999999998e+17,3.7599999999999994e+17
C202205212150A,2022,5,21,21,50,48,13.97,120.57,141.2,6.13,0,2.8,1.46e+18,-3.75e+17,-1.08e+18,3.8999999999999994e+17,-1.2999999999999997e+18,5.35e+17
C202205220324A,2022,5,22,3,24,11,36.84,141.4,12.0,5.47,0,1.3,-100000000000000.0,-1.79e+17,1.79e+17,-5.979999999999999e+16,5.26e+16,4.24e+16
C202205220706A,2022,5,22,7,6,27,-26.45,178.53,603.3,6.34,0,3.6,6.97e+17,-3.51e+17,-3.4599999999999994e+17,-2.51e+18,-2.61e+18,-2.52e+18
C202205221517A,2022,5,22,15,17,31,33.19,141.45,18.6,6.03,0,2.5,1.0599999999999999e+18,8.6e+16,-1.14e+18,6e+16,8.829999999999999e+17,9.1e+16
C202205230201A,2022,5,23,2,1,5,41.26,143.24,35.2,5.59,0,1.5,1.85e+17,1.91e+16,-2.04e+17,-2.05e+16,2.2999999999999997e+17,-1.5e+16
C202205231158A,2022,5,23,11,58,3,-58.04,-24.72,38.0,5.48,0,1.3,1.7299999999999997e+17,1.65e+16,-1.89e+17,-6400000000000000.0,9.629999999999998e+16,2.63e+16
C202205231926A,2022,5,23,19,26,35,-17.04,167.39,14.1,5.65,0,1.6,2.85e+17,9999999999999998.0,-2.95e+17,6.559999999999999e+16,-2.29e+17,3.97e+16
C202205232253A,2022,5,23,22,53,52,1.16,-85.36,17.9,5.49,0,1.4,-1.1899999999999998e+16,4.81e+16,-3.63e+16,4000000000000000.0,-1.1e+16,2.11e+17
C202205252143A,2022,5,25,21,43,2,16.24,-95.96,33.9,5.5,0,1.4,-4300000000000000.0,-1.49e+17,1.54e+17,9.049999999999998e+16,3.99e+16,-1.33e+17
C202205261202A,2022,5,26,12,2,20,-14.75,-70.28,237.8,7.18,0,9.5,-1.11e+19,6.18e+18,4.869999999999999e+18,3.34e+19,1.16e+19,-6.419999999999999e+19
C202205261538A,2022,5,26,15,37,58,-22.81,172.14,29.1,6.62,0,5.0,9.31e+18,-1.01e+19,7.5e+17,4.4699999999999995e+18,-5e+17,1.2799999999999997e+18
C202205261810A,2022,5,26,18,10,5,-49.89,-114.84,12.0,6.11,0,2.8,-2.8e+16,6.93e+17,-6.65e+17,8.8e+16,1.83e+17,1.6999999999999997e+18
C202205270107A,2022,5,27,1,7,31,-14.25,-75.9,50.1,5.58,0,1.5,2.1499999999999997e+17,5.27e+16,-2.68e+17,-3.46e+16,-1.41e+17,7.5e+16
C202205270236A,2022,5,27,2,36,5,-8.37,127.12,54.0,6.35,0,3.6,-1.5e+18,1.62e+18,-1.25e+17,3.17e+18,3.0999999999999996e+16,2.25e+18
C202205281411A,2022,5,28,14,11,12,-12.26,166.83,221.9,5.68,0,1.7,2.5299999999999997e+17,-2.14e+17,-3.84e+16,2.56e+17,-1.11e+17,-1.96e+17
C202205281419A,2022,5,28,14,19,5,23.38,-44.88,12.0,5.58,0,1.5,-2.8599999999999997e+17,-4400000000000000.0,2.8999999999999994e+17,-1.41e+16,-5.36e+16,1.72e+16
C202205281532A,2022,5,28,15,32,25,-20.1,-172.9,54.4,5.77,0,1.9,1.62e+17,2.6199999999999997e+17,-4.2499999999999994e+17,-1.85e+17,1.39e+17,-3.65e+17
C202205310710A,2022,5,31,7,10,10,-6.22,104.25,56.3,5.29,0,1.1,8.56e+16,-7.78e+16,-7800000000000000.0,4.759999999999999e+16,-2.27e+16,4.61e+16
C202206010900A,2022,6,1,9,0,8,30.35,103.08,21.6,5.85,0,2.0,6.69e+17,-7.56e+16,-5.939999999999999e+17,-6.53e+16,5.88e+16,-3.89e+17
C202206021216A,2022,6,2,12,16,31,-56.07,-144.22,12.0,5.47,0,1.3,1.83e+16,1.69e+17,-1.8699999999999997e+17,-5900000000000000.0,-6700000000000000.0,9.66e+16
C202206021854A,2022,6,2,18,54,31,8.91,126.77,30.9,5.63,0,1.6,2.12e+17,4.089999999999999e+16,-2.5299999999999997e+17,-1.05e+17,2.35e+17,5.85e+16
C202206030703A,2022,6,3,7,3,35,26.79,126.25,12.0,5.61,0,1.6,-2.75e+17,2.8299999999999997e+17,-7800000000000000.0,6.88e+16,1.2399999999999998e+17,1.02e+17
C202206040259A,2022,6,4,2,59,29,-58.96,-24.99,51.6,5.55,0,1.5,2.3699999999999997e+17,4.32e+16,-2.8e+17,-4.149999999999999e+16,5.97e+16,-1.1599999999999998e+16
C202206041307A,2022,6,4,13,7,25,-18.03,-174.75,244.1,6.32,0,3.5,-2.3099999999999995e+18,2.65e+18,-3.4099999999999994e+17,8.699999999999998e+16,-2.27e+18,1.8499999999999997e+18
C202206041317A,2022,6,4,13,17,48,-57.8,148.2,12.0,6.5,0,4.3,-1.16e+17,3.62e+18,-3.51e+18,-1.5499999999999997e+18,-6.71e+17,-5.92e+18
C202206042338A,2022,6,4,23,38,12,51.98,178.35,105.4,6.37,0,3.7,-1.99e+18,-1.62e+18,3.61e+18,1.67e+18,-2.79e+18,-4.7599999999999994e+17
C202206061842A,2022,6,6,18,42,11,-29.09,-176.5,14.2,5.39,0,1.2,1.16e+17,-3600000000000000.0,-1.12e+17,2.58e+16,9.24e+16,-3.14e+16
C202206062059A,2022,6,6,20,59,57,43.71,-28.82,12.0,5.35,0,1.2,-1.26e+17,3.3699999999999996e+16,9.229999999999998e+16,3.0199999999999996e+16,-3699999999999999.5,6.779999999999999e+16
C202206071324A,2022,6,7,13,24,13,0.17,123.74,137.9,5.69,0,1.7,2.03e+17,1.01e+16,-2.13e+17,2.52e+17,2.5299999999999997e+17,-1.02e+17
C202206080055A,2022,6,8,0,55,47,-8.98,-71.26,621.6,6.5,0,4.3,-5.04e+18,5.1899999999999994e+17,4.5299999999999995e+18,-1.13e+18,4.869999999999999e+18,-9.7e+17
C202206080058A,2022,6,8,0,57,59,18.32,146.35,135.2,5.52,0,1.4,9200000000000000.0,1.72e+17,-1.82e+17,-1.2e+17,9.73e+16,3.3399999999999996e+16
C202206080532A,2022,6,8,5,32,37,-2.7,118.5,34.3,5.94,0,2.3,1.34e+17,6.95e+17,-8.29e+17,-5e+17,-3.2699999999999994e+17,-3.0399999999999994e+17
C202206091603A,2022,6,9,16,3,28,32.23,101.82,23.0,5.64,0,1.6,-7600000000000000.0,3.44e+17,-3.36e+17,-2.15e+16,-5.719999999999999e+16,-1.07e+17
C202206091728A,2022,6,9,17,28,37,32.21,101.85,21.0,5.93,0,2.2,4000000000000000.0,9.059999999999999e+17,-9.09e+17,4999999999999999.0,-9.9e+16,-3.77e+17
C202206102307A,2022,6,10,23,7,22,-35.03,-179.43,18.8,5.66,0,1.7,1.75e+17,-5700000000000000.0,-1.7e+17,-2.2299999999999997e+17,-2.7e+17,-6.319999999999999e+16
C202206110729A,2022,6,11,7,29,54,-7.87,-13.54,12.0,5.55,0,1.5,-2.5099999999999997e+17,-6599999999999999.0,2.5799999999999997e+17,4.39e+16,-6.7e+16,-3.44e+16
C202206110942A,2022,6,11,9,42,55,-64.98,177.94,12.0,5.59,0,1.5,6800000000000000.0,2.6499999999999997e+17,-2.7199999999999997e+17,-6.64e+16,-5.24e+16,-1.2399999999999998e+17
C202206111755A,2022,6,11,17,55,2,-18.97,-12.47,13.3,5.57,0,1.5,-7.45e+16,8.09e+16,-6400000000000000.0,1.41e+17,-8.63e+16,-2.43e+17
C202206140909A,2022,6,14,9,9,32,-5.58,147.17,187.7,5.67,0,1.7,1.6599999999999997e+17,-3.33e+17,1.6599999999999997e+17,-1.6399999999999998e+16,-2.2e+17,1.86e+17
C202206150606A,2022,6,15,6,6,3,26.57,54.18,12.0,5.54,0,1.4,2.12e+17,-2.4e+17,2.85e+16,-1.03e+17,-3.79e+16,2.5099999999999996e+16
C202206151156A,2022,6,15,11,56,32,44.41,-130.31,14.2,5.6,0,1.5,-3.18e+16,-2.25e+17,2.56e+17,8699999999999999.0,-4.14e+16,-1.9399999999999997e+17
C202206180525A,2022,6,18,5,25,57,-20.67,169.72,129.4,5.47,0,1.3,-5.07e+16,7299999999999999.0,4.34e+16,-1.6799999999999998e+16,1.91e+17,-4.92e+16
C202206190955A,2022,6,19,9,55,19,26.75,126.22,12.0,5.47,0,1.3,-1.7299999999999997e+17,1.5999999999999997e+17,1.34e+16,6.679999999999999e+16,7.41e+16,5.55e+16
C202206191149A,2022,6,19,11,49,20,-20.4,-174.4,83.4,5.39,0,1.2,3400000000000000.0,-2899999999999999.5,-600000000000000.0,8800000000000000.0,-1.32e+17,7.92e+16
C202206200105A,2022,6,20,1,5,7,23.64,121.38,12.4,5.96,0,2.3,9.68e+17,-5.07e+17,-4.61e+17,2.89e+17,1.2e+16,-6.219999999999999e+17
C202206210714A,2022,6,21,7,14,53,27.85,142.84,12.0,5.93,0,2.3,7.03e+17,7.8e+16,-7.81e+17,-8.2e+16,6.63e+17,-1.02e+17
C202206212054A,2022,6,21,20,54,36,32.94,69.51,15.1,6.2,0,3.1,3.01e+17,-1.46e+18,1.1599999999999997e+18,1.18e+18,-8.039999999999999e+17,-1.65e+18
C202206220501A,2022,6,22,5,1,18,-7.27,120.46,522.2,5.59,0,1.5,-2.93e+17,3.02e+17,-9100000000000000.0,5.26e+16,6.17e+16,1.47e+16
C202206240000A,2022,6,24,0,0,18,-21.33,-110.12,12.8,5.75,0,1.8,-5.6e+17,3.29e+17,2.3099999999999997e+17,-9.27e+16,-1.85e+17,1.34e+17
C202206240027A,2022,6,24,0,27,24,-41.28,-90.67,15.0,5.59,0,1.5,-4.22e+16,3.49e+16,7299999999999999.0,7.69e+16,-5.21e+16,-2.93e+17
C202206240426A,2022,6,24,4,26,13,1.67,-90.83,12.0,5.34,0,1.1,-3.1899999999999996e+16,2.9e+16,2899999999999999.5,-2.61e+16,1.6699999999999998e+16,-1.25e+17
C202206240949A,2022,6,24,9,49,57,-56.3,-143.41,19.9,5.66,0,1.7,-5e+16,3.3899999999999994e+17,-2.89e+17,2.08e+16,4199999999999999.5,2.3799999999999997e+17
C202206250337A,2022,6,25,3,37,14,26.49,54.18,12.0,5.56,0,1.5,2.36e+17,-2.71e+17,3.5399999999999996e+16,3.62e+16,-5.04e+16,8.64e+16
C202206260202A,2022,6,26,2,2,35,-17.25,-73.92,12.0,5.64,0,1.6,-3.5299999999999994e+17,3.08e+17,4.54e+16,1.2199999999999998e+17,-4.58e+16,-5.53e+16
C202206301840A,2022,6,30,18,40,37,19.17,120.97,50.9,5.99,0,2.4,1.07e+18,-2.57e+17,-8.09e+17,-1.64e+17,-5.0199999999999994e+17,-5.6599999999999994e+17
C202207012132A,2022,7,1,21,32,8,26.69,55.21,12.0,6.04,0,2.6,1.2899999999999997e+18,-1.4399999999999997e+18,1.54e+17,9.399999999999998e+16,-3.7599999999999994e+17,2.33e+17
C202207012325A,2022,7,1,23,25,14,26.7,55.18,12.0,6.08,0,2.7,1.1e+18,-1.62e+18,5.1599999999999994e+17,-5.7e+17,-6.47e+17,1.2e+17
C202207020159A,2022,7,2,1,59,45,45.94,141.83,319.7,5.88,0,2.1,1.1899999999999998e+17,5.83e+17,-7.02e+17,3.9699999999999994e+17,-3.49e+17,2000000000000000.0
C202207061512A,2022,7,6,15,12,28,-42.42,-75.56,12.0,5.48,0,1.3,-2.06e+17,1.98e+16,1.86e+17,3.44e+16,1.36e+16,6.23e+16
C202207081655A,2022,7,8,16,55,14,18.82,147.21,17.6,5.59,0,1.5,1.55e+17,3.79e+16,-1.93e+17,3.12e+16,2.33e+17,-7.92e+16
C202207082336A,2022,7,8,23,36,7,18.77,147.28,13.3,5.9,0,2.2,7.18e+17,2.03e+17,-9.21e+17,-5.7e+16,3.26e+17,6.6e+16
C202207082343A,2022,7,8,23,43,30,18.86,147.29,19.5,6.04,0,2.5,9.969999999999999e+17,4.1e+16,-1.0399999999999999e+18,-1.6e+16,9.889999999999999e+17,1.83e+17
C202207090739A,2022,7,9,7,39,55,-28.02,-176.25,14.5,5.49,0,1.4,1.58e+17,5500000000000000.0,-1.63e+17,3.64e+16,1.35e+17,-2300000000000000.0
C202207102219A,2022,7,10,22,19,59,18.78,147.25,12.0,5.68,0,1.7,-4.1e+17,3.89e+16,3.71e+17,-9600000000000000.0,-9.349999999999998e+16,-8.61e+16
C202207112106A,2022,7,11,21,6,4,-18.08,169.14,12.0,5.78,0,1.9,-4.74e+16,3.14e+17,-2.66e+17,1.9e+17,-5.24e+16,-4.7e+17
C202207112110A,2022,7,11,21,10,48,-18.02,169.12,12.0,5.96,0,2.3,-1.55e+17,5.54e+17,-3.99e+17,2.85e+17,-6.099999999999999e+16,-9.379999999999999e+17
C202207112223A,2022,7,11,22,23,36,-14.99,-173.07,16.9,5.71,0,1.7,1.13e+17,1.4e+17,-2.54e+17,8.52e+16,3.28e+17,2.21e+17
C202207120035A,2022,7,12,0,35,5,-15.07,-173.04,16.2,5.93,0,2.3,3.0399999999999994e+17,2.5799999999999997e+17,-5.6199999999999994e+17,2.2299999999999997e+17,7.17e+17,4.5299999999999994e+17
C202207120204A,2022,7,12,2,4,53,-15.0,-173.1,17.4,5.8,0,1.9,9.54e+16,2.42e+17,-3.37e+17,1.1499999999999998e+17,4.3199999999999994e+17,3.1999999999999994e+17
C202207121917A,2022,7,12,19,17,0,-22.5,-114.0,12.0,6.71,0,5.6,9.509999999999998e+18,-1.88e+19,9.3e+18,1e+17,1.41e+18,9.4e+17
C202207122147A,2022,7,12,21,47,57,-22.43,-113.88,20.0,5.74,0,1.8,-900000000000000.0,-4.86e+17,4.8699999999999994e+17,4.16e+16,-1.46e+17,7.53e+16
C202207122336A,2022,7,12,23,36,11,-16.77,-71.19,33.8,5.5,0,1.4,1.7399999999999997e+17,-1.11e+17,-6.269999999999999e+16,2.2e+16,7.709999999999998e+16,-1.5199999999999997e+17
C202207141750A,2022,7,14,17,50,27,-15.06,166.68,29.2,5.88,0,2.1,7.709999999999999e+17,-4.499999999999999e+16,-7.26e+17,1.55e+17,-1.79e+17,2.3799999999999997e+17
C202207141916A,2022,7,14,19,16,58,10.62,-62.52,106.6,5.25,0,1.0,-7739999999999999.0,-880000000000000.0,8620000000000000.0,9.06e+16,2.61e+16,6650000000000000.0
C202207142230A,2022,7,14,22,30,12,-2.03,-79.81,92.2,5.72,0,1.8,-1.71e+17,3.1299999999999996e+16,1.4e+17,-3.3399999999999994e+17,2.98e+17,-4.149999999999999e+16
C202207151937A,2022,7,15,19,37,20,-44.91,-80.96,24.4,6.42,0,3.9,-1.57e+17,1.96e+18,-1.81e+18,7.86e+17,4e+17,-4.88e+18
C202207152127A,2022,7,15,21,27,25,-23.11,-176.81,175.9,5.58,0,1.5,1300000000000000.0,1.26e+17,-1.27e+17,-1.58e+17,-2.0799999999999997e+17,6.93e+16
C202207172320A,2022,7,17,23,20,46,-22.38,-114.19,15.3,5.56,0,1.5,-100000000000000.0,-1.96e+17,1.96e+17,-3.97e+16,2.8599999999999996e+16,1.84e+17
C202207181840A,2022,7,18,18,40,33,78.69,5.58,19.5,6.0,0,2.4,-8.5e+16,-1.1599999999999997e+18,1.25e+18,9.5e+16,3.5e+16,-3.5299999999999994e+17
C202207192346A,2022,7,19,23,46,51,-4.07,102.04,63.7,5.52,0,1.4,1.06e+17,1.28e+16,-1.1899999999999998e+17,4.88e+16,-1.61e+17,-1.34e+17
C202207211707A,2022,7,21,17,7,26,21.13,99.96,12.0,5.92,0,2.2,-2.32e+17,-6.779999999999999e+17,9.099999999999999e+17,1.12e+17,2.4599999999999997e+17,4.7e+17
C202207221131A,2022,7,22,11,31,47,-20.12,169.26,92.6,5.53,0,1.4,-7.67e+16,1000000000000000.0,7.57e+16,4.25e+16,2.35e+17,-2.62e+16
C202207230735A,2022,7,23,7,35,44,-7.57,122.46,14.1,5.47,0,1.3,1.77e+17,-2.0199999999999997e+17,2.56e+16,-5.869999999999999e+16,-1.7999999999999998e+16,-2.97e+16
C202207231609A,2022,7,23,16,9,7,26.73,55.25,12.2,5.57,0,1.5,1.1e+17,-2.71e+17,1.61e+17,7299999999999999.0,-1.65e+17,-2400000000000000.0
C202207251333A,2022,7,25,13,33,30,0.76,-77.83,12.0,5.64,0,1.6,-1.07e+16,2.75e+17,-2.64e+17,-4.43e+16,2.36e+16,-2.36e+17
C202207270043A,2022,7,27,0,43,24,17.51,120.6,27.0,7.09,0,8.6,2.56e+19,-1.0499999999999999e+18,-2.4499999999999996e+19,-3.88e+19,-2.19e+19,-1.97e+19
C202207270936A,2022,7,27,9,36,50,-18.84,-173.65,14.2,5.53,0,1.4,-7.23e+16,-3.99e+16,1.12e+17,-4.52e+16,1.93e+16,-2.28e+17
C202207271616A,2022,7,27,16,16,48,-23.56,-179.78,549.8,5.75,0,1.8,-2.57e+17,1.89e+17,6.76e+16,2.0799999999999997e+17,-3.98e+17,-1.7299999999999997e+17
C202207271729A,2022,7,27,17,29,20,-27.08,-175.99,17.3,5.57,0,1.5,2.07e+17,-1.72e+16,-1.9e+17,5.71e+16,1.9e+17,-5.749999999999999e+16
C202207271858A,2022,7,27,18,58,57,-22.24,-68.61,120.5,6.2,0,3.1,-1.25e+18,-1.18e+17,1.37e+18,1.79e+17,-2.1099999999999997e+18,4.28e+17
C202207280415A,2022,7,28,4,15,4,-21.91,-70.24,64.9,6.13,0,2.8,-1.11e+18,-1.7999999999999997e+17,1.2899999999999997e+18,-2.1e+16,-1.59e+18,-1.12e+17
C202207281828A,2022,7,28,18,28,22,-7.12,146.94,15.1,5.87,0,2.1,-1.76e+17,-7.33e+16,2.49e+17,2.36e+17,9.049999999999998e+16,-7.18e+17
C202207291301A,2022,7,29,13,1,13,50.39,90.7,12.3,5.51,0,1.4,1.99e+17,-2.7e+17,7.089999999999999e+16,2600000000000000.0,1.47e+16,-1.6399999999999998e+16
C202207292305A,2022,7,29,23,5,43,51.16,161.08,12.0,5.64,0,1.6,-3.2699999999999994e+17,1.42e+17,1.85e+17,1.28e+17,7.97e+16,1.76e+17
C202208020524A,2022,8,2,5,24,32,6.85,123.78,21.0,5.44,0,1.3,1.1899999999999998e+17,2.1e+16,-1.4e+17,-2.3e+16,-1.2399999999999998e+17,-600000000000000.0
C202208022111A,2022,8,2,21,11,41,-18.04,-178.22,544.8,5.69,0,1.7,-2.29e+17,-1.2e+17,3.49e+17,-2.3099999999999997e+17,-2.04e+17,8499999999999999.0
C202208040339A,2022,8,4,3,39,46,32.65,142.46,12.0,5.76,0,1.9,-4.89e+17,7.41e+16,4.15e+17,1.27e+17,2.73e+17,-1.2299999999999998e+17
C202208050438A,2022,8,5,4,38,41,-30.34,-177.18,21.2,5.82,0,2.0,5.27e+17,-2.11e+16,-5.0599999999999994e+17,8.299999999999998e+16,4e+17,-1.78e+17
C202208061608A,2022,8,6,16,8,22,27.74,-111.59,14.4,5.24,0,1.0,-8900000000000000.0,-7.999999999999998e+16,8.89e+16,-1.33e+16,7399999999999999.0,-3.5e+16
C202208071340A,2022,8,7,13,40,40,43.68,148.1,76.0,6.01,0,2.5,2.49e+17,9.619999999999999e+17,-1.21e+18,5.87e+17,2.52e+17,-3.14e+17
C202208080537A,2022,8,8,5,37,17,-5.69,151.82,34.9,5.62,0,1.6,2.7e+17,-2.93e+17,2.26e+16,1.6599999999999997e+17,-3.61e+16,-8.68e+16
C202208091037A,2022,8,9,10,37,42,-44.79,-80.34,18.0,5.69,0,1.7,-2.8299999999999996e+16,1.53e+17,-1.25e+17,9.49e+16,3.1599999999999996e+16,-3.94e+17
C202208091259A,2022,8,9,12,59,41,-6.85,129.98,166.1,5.66,0,1.7,7.949999999999998e+16,-1.26e+17,4.68e+16,1.58e+17,3.2699999999999994e+17,-9.689999999999998e+16
C202208131857A,2022,8,13,18,57,16,-6.09,147.44,56.1,5.98,0,2.4,1.09e+18,-1.14e+18,5.3e+16,2.9e+16,-5.7e+16,3.93e+17
C202208140247A,2022,8,14,2,47,46,1.89,126.39,30.7,5.79,0,1.9,5.4799999999999994e+17,-4.3899999999999994e+17,-1.09e+17,2.1899999999999996e+16,1.2399999999999998e+17,-3.37e+17
C202208140311A,2022,8,14,3,11,50,-15.78,166.91,22.0,5.87,0,2.1,7.009999999999999e+17,-1e+17,-6.01e+17,8.999999999999998e+16,-3.13e+17,3.1999999999999994e+17
C202208140820A,2022,8,14,8,20,1,33.16,92.93,18.3,5.69,0,1.7,8699999999999999.0,-2.6499999999999997e+17,2.57e+17,8.86e+16,4.36e+16,3.2699999999999994e+17
C202208141344A,2022,8,14,13,44,20,-32.75,-178.71,46.4,6.55,0,4.6,7.359999999999999e+18,-4.2999999999999994e+17,-6.92e+18,2.8e+17,3.9699999999999995e+18,-1.88e+18
C202208142104A,2022,8,14,21,4,44,-22.16,170.88,88.8,6.34,0,3.6,-9.969999999999999e+17,6.43e+17,3.5499999999999994e+17,4.9e+16,2.51e+18,3.17e+18
C202208150823A,2022,8,15,8,23,5,6.71,125.08,26.0,5.59,0,1.5,-5.55e+16,2.57e+17,-2.0199999999999997e+17,-3.3899999999999996e+16,2.0899999999999997e+17,5.13e+16
C202208151649A,2022,8,15,16,49,7,-7.01,-12.75,15.0,5.38,0,1.2,-1.41e+16,-5.06e+16,6.46e+16,-7.81e+16,9499999999999998.0,1.1e+17
C202208160709A,2022,8,16,7,9,48,-54.9,158.42,12.0,5.5,0,1.4,-5900000000000000.0,8.79e+16,-8.2e+16,1300000000000000.0,1.21e+16,2.0799999999999997e+17
C202208170424A,2022,8,17,4,24,46,33.33,141.92,12.0,5.58,0,1.5,2.45e+17,-2200000000000000.0,-2.43e+17,-5.839999999999999e+16,1.4e+17,-5.41e+16
B202208171256A,2022,8,17,12,56,32,-6.98,125.39,499.7,5.6,0,1.5,-1.71e+17,2.18e+17,-4.669999999999999e+16,-1.33e+17,1.21e+17,1.7e+17
C202208190242A,2022,8,19,2,42,12,-20.62,-11.7,12.0,5.43,0,1.3,-1.42e+17,2700000000000000.0,1.39e+17,8.239999999999998e+16,-5.91e+16,-2.2e+16
C202208211028A,2022,8,21,10,28,0,-0.25,-80.94,12.0,5.53,0,1.4,1.17e+17,-1300000000000000.0,-1.16e+17,-1.72e+16,-2.19e+17,-2.9e+16
C202208220836A,2022,8,22,8,36,32,-9.22,115.59,133.5,5.52,0,1.4,4.51e+16,-7.52e+16,3.01e+16,2.1599999999999997e+17,-3.64e+16,-6.269999999999999e+16
C202208231431A,2022,8,23,14,31,40,-5.31,102.93,50.0,6.26,0,3.3,2.3199999999999995e+18,-1.7199999999999997e+18,-5.97e+17,1.76e+18,-8.82e+17,1.17e+18
C202208231841A,2022,8,23,18,41,30,-61.98,161.55,12.0,5.77,0,1.9,-5.56e+16,5.6e+17,-5.05e+17,-4.29e+16,-9.84e+16,-1.91e+17
C202208241209A,2022,8,24,12,9,45,-22.03,-68.63,131.8,5.47,0,1.3,-4.22e+16,5600000000000000.0,3.66e+16,3.03e+16,-1.9399999999999997e+17,4.31e+16
C202208281848A,2022,8,28,18,48,2,-21.87,-176.77,233.0,5.61,0,1.6,-2.78e+17,4.07e+16,2.3799999999999997e+17,-1.34e+17,-5.09e+16,1.4399999999999998e+17
C202208282234A,2022,8,28,22,34,35,-1.02,98.52,12.0,5.93,0,2.5,2.92e+17,-1.6699999999999997e+17,-1.2399999999999998e+17,7.37e+17,-5.889999999999999e+17,1.49e+17
C202208290329A,2022,8,29,3,29,14,-1.04,98.45,12.0,6.2,0,3.2,7.899999999999999e+17,-3.7399999999999994e+17,-4.15e+17,1.87e+18,-1.41e+18,4.49e+17
C202208291219A,2022,8,29,12,19,35,28.71,130.75,21.9,5.55,0,1.5,1.8799999999999997e+17,-9.279999999999998e+16,-9.47e+16,1.18e+17,1.4399999999999998e+17,-9.109999999999998e+16
C202208291255A,2022,8,29,12,55,57,13.56,145.06,123.9,5.81,0,2.0,-3.7e+17,4.27e+17,-5.67e+16,2.7599999999999997e+17,1.76e+17,-3.87e+17
C202208291810A,2022,8,29,18,10,50,-32.81,-178.76,47.9,5.69,0,1.7,3.7399999999999994e+17,-1.83e+16,-3.5499999999999994e+17,8499999999999999.0,2.07e+17,-8.239999999999998e+16
C202208300800A,2022,8,30,8,0,0,-54.68,-135.56,15.4,5.57,0,1.5,-2.4099999999999996e+16,2.2e+17,-1.96e+17,1.02e+16,9400000000000000.0,1.96e+17
C202208300909A,2022,8,30,9,9,43,-54.58,-135.91,12.0,6.3,0,3.5,-5.9e+16,2.5599999999999995e+18,-2.5e+18,1.51e+17,1.82e+17,2.5599999999999995e+18
C202208311010A,2022,8,31,10,10,11,37.5,26.84,12.0,5.38,0,1.2,-1.4399999999999998e+17,1.4e+17,4600000000000000.0,2.5699999999999996e+16,-1.21e+16,-1.86e+16
C202208312145A,2022,8,31,21,45,5,-21.63,175.61,15.0,5.38,0,1.2,-3.98e+16,-1.96e+16,5.94e+16,5.85e+16,4.97e+16,-1.17e+17
C202209022240A,2022,9,2,22,39,51,-5.81,148.81,135.7,6.1,0,2.7,-8.23e+17,1.62e+18,-7.98e+17,-1.1e+18,-5.1499999999999994e+17,7.999999999999998e+16
C202209040942A,2022,9,4,9,42,18,-0.65,-21.2,26.3,6.87,0,6.6,-1.6e+18,8.749999999999999e+18,-7.14e+18,3.6699999999999995e+18,2.24e+18,-2.3499999999999996e+19
C202209042357A,2022,9,4,23,57,31,-55.73,-124.37,16.8,6.13,0,2.8,-3.35e+17,1.36e+18,-1.0299999999999999e+18,-9999999999999998.0,-5.6e+16,1.5499999999999997e+18
C202209050452A,2022,9,5,4,52,19,29.49,102.22,18.4,6.66,0,5.2,-9.7e+17,7.279999999999999e+18,-6.319999999999999e+18,2.89e+18,-1.34e+18,-9.76e+18
C202209060832A,2022,9,6,8,32,40,-56.59,-25.38,19.4,5.92,0,2.2,7.18e+17,-1.09e+17,-6.09e+17,-2.7199999999999997e+17,5.26e+17,3.06e+17
C202209061214A,2022,9,6,12,14,7,-56.56,-25.25,18.6,5.67,0,1.7,3.12e+17,4199999999999999.5,-3.16e+17,-5.21e+16,2.3099999999999997e+17,1.16e+17
C202209070607A,2022,9,7,6,7,51,-54.64,-119.37,12.0,5.85,0,2.1,-5.59e+16,3.65e+17,-3.09e+17,2.14e+16,8.37e+16,6.71e+17
C202209071809A,2022,9,7,18,9,37,-3.4,101.18,46.8,5.41,0,1.2,1.2299999999999998e+17,-7.16e+16,-5.109999999999999e+16,9.049999999999998e+16,-4.97e+16,7.47e+16
C202209080736A,2022,9,8,7,36,24,37.89,20.1,15.2,5.5,0,1.4,1.12e+16,2.06e+17,-2.17e+17,1.39e+16,-7.88e+16,-4199999999999999.5
C202209092331A,2022,9,9,23,31,47,-2.0,138.26,18.8,6.18,0,3.0,1.8e+18,1.39e+17,-1.94e+18,-1.2999999999999997e+18,2.17e+17,4.5299999999999994e+17
C202209092344A,2022,9,9,23,44,10,-2.11,138.17,21.6,5.93,0,2.3,9.14e+17,2.1e+16,-9.35e+17,-6e+16,-2.8e+17,1.97e+17
